customer_id,first_name,last_name,date_of_birth,gender,city,state,employment_type,monthly_income,customer_since
C000752,Vrishti,Wable,2004-03-15,F,Delhi,Delhi,SELF_EMPLOYED,212642,2021-05-17
C000753,Lipika,Ramanathan,2000-08-28,M,Jaipur,Rajasthan,SELF_EMPLOYED,118580,2019-09-06
C000754,Ijaya,Pandey,1991-11-14,F,Bengaluru,Karnataka,SELF_EMPLOYED,49855,2023-12-18
C000755,Orinder,Mishra,2002-07-12,M,Chennai,Tamil Nadu,BUSINESS_OWNER,163033,2023-09-24
C000756,Frado,Desai,1982-01-09,M,Nashik,Maharashtra,BUSINESS_OWNER,141011,2019-09-18
C000757,William,Mody,1968-09-01,F,Ahmedabad,Gujarat,SELF_EMPLOYED,237915,2020-04-07
C000758,Kashvi,Dhaliwal,1995-06-22,F,Pune,Maharashtra,BUSINESS_OWNER,150889,2022-01-05
C000759,Omya,Devi,1999-10-29,F,Nashik,Maharashtra,SALARIED,86238,2021-12-22
C000760,Pallavi,Grewal,1993-10-30,F,Nashik,Maharashtra,SELF_EMPLOYED,39389,2024-02-12
C000761,Oscar,Ganesan,1994-01-12,F,Jaipur,Rajasthan,BUSINESS_OWNER,125068,2021-03-02
C000762,Logan,Grover,1982-02-12,F,Kolkata,West Bengal,BUSINESS_OWNER,29637,2025-11-14
C000763,Shravya,Bera,1985-02-21,M,Hyderabad,Telangana,SALARIED,221576,2018-10-16
C000764,Vedhika,Deshpande,1973-12-27,F,Ahmedabad,Gujarat,SALARIED,189607,2025-08-23
C000765,Leena,Tiwari,2005-02-25,M,Chennai,Tamil Nadu,BUSINESS_OWNER,189091,2022-12-02
C000766,Nilima,Swamy,1988-12-29,F,Delhi,Delhi,SELF_EMPLOYED,47772,2024-10-01
C000767,Sachi,Suresh,1972-02-04,M,Mumbai,Maharashtra,SELF_EMPLOYED,78196,2019-05-31
C000768,Azaan,Kannan,1980-08-02,M,Kolkata,West Bengal,SELF_EMPLOYED,118073,2018-12-27
C000769,Anvi,Kar,1997-04-18,F,Delhi,Delhi,BUSINESS_OWNER,174295,2021-03-01
C000770,Om,Shankar,1999-03-16,M,Kolkata,West Bengal,SELF_EMPLOYED,26438,2025-01-09
C000771,Warhi,Vaidya,1968-05-31,M,Jaipur,Rajasthan,SELF_EMPLOYED,129045,2023-08-01
C000772,Ishaan,Loyal,1997-09-01,M,Pune,Maharashtra,BUSINESS_OWNER,57139,2025-09-17
C000773,Jeevika,Barman,1990-09-30,F,Hyderabad,Telangana,SELF_EMPLOYED,139362,2023-05-11
C000774,Tejas,Sandal,1967-09-06,F,Ahmedabad,Gujarat,SELF_EMPLOYED,144823,2024-12-20
C000775,Yug,Mishra,1962-11-27,F,Pune,Maharashtra,BUSINESS_OWNER,202652,2022-07-15
C000776,Adya,Pall,1966-08-18,F,Jaipur,Rajasthan,SALARIED,98712,2022-06-12
C000777,Jacob,Khalsa,1974-12-29,M,Mumbai,Maharashtra,SALARIED,242607,2025-08-09
C000778,Indali,Sangha,1972-01-03,M,Hyderabad,Telangana,BUSINESS_OWNER,229728,2023-12-14
C000779,Liam,Jhaveri,1974-10-17,M,Nashik,Maharashtra,BUSINESS_OWNER,65731,2025-07-24
C000780,Daniel,Panchal,1996-12-06,M,Kolkata,West Bengal,SELF_EMPLOYED,166761,2021-02-06
C000781,Om,Naik,1980-08-16,F,Delhi,Delhi,SALARIED,229126,2021-03-03
C000782,Amara,Varkey,1967-03-11,M,Delhi,Delhi,SALARIED,187897,2019-11-12
C000783,Nisha,Bhargava,1979-08-01,F,Delhi,Delhi,SALARIED,213301,2026-01-31
C000784,Jonathan,Deo,1977-09-13,M,Chennai,Tamil Nadu,SELF_EMPLOYED,175242,2019-12-15
C000785,Ekanta,Kota,1987-06-08,F,Delhi,Delhi,SALARIED,204742,2022-11-15
C000786,Lucky,Luthra,2003-06-08,M,Ahmedabad,Gujarat,SELF_EMPLOYED,217217,2022-03-26
C000787,Keya,Seth,1965-11-06,M,Pune,Maharashtra,BUSINESS_OWNER,69010,2024-02-06
C000788,Girik,Rau,1995-10-19,F,Hyderabad,Telangana,SALARIED,139944,2025-02-01
C000789,Arunima,Pillay,1991-08-27,F,Pune,Maharashtra,BUSINESS_OWNER,246134,2022-11-11
C000790,Falak,Agate,1967-01-19,F,Jaipur,Rajasthan,BUSINESS_OWNER,121879,2024-12-04
C000791,Tara,Parmar,1965-01-08,F,Chennai,Tamil Nadu,BUSINESS_OWNER,49945,2025-06-24
C000792,Mitali,Kamdar,1989-12-12,F,Hyderabad,Telangana,SELF_EMPLOYED,181837,2025-09-22
C000793,Siddharth,Talwar,1978-12-26,F,Nashik,Maharashtra,BUSINESS_OWNER,174709,2021-06-16
C000794,Bhanumati,Nazareth,1997-12-15,M,Pune,Maharashtra,SELF_EMPLOYED,50896,2023-08-17
C000795,Kalpit,Sundaram,1984-02-07,F,Ahmedabad,Gujarat,SALARIED,67984,2026-04-26
C000796,Chanakya,Batra,1967-06-27,M,Hyderabad,Telangana,BUSINESS_OWNER,121833,2024-01-14
C000797,Tripti,Babu,1969-03-01,M,Delhi,Delhi,BUSINESS_OWNER,120587,2026-08-13
C000798,Nakul,Sastry,1991-10-11,M,Delhi,Delhi,SELF_EMPLOYED,186592,2018-09-19
C000799,Priya,Jain,1969-09-08,M,Kolkata,West Bengal,BUSINESS_OWNER,63742,2026-03-19
C000800,Chasmum,Dutt,1979-05-11,F,Jaipur,Rajasthan,SALARIED,69046,2019-07-03
C000801,Jalsa,Krishna,1966-04-27,F,Hyderabad,Telangana,BUSINESS_OWNER,34053,2021-11-15
C000802,Noah,Ben,1987-09-07,M,Hyderabad,Telangana,SELF_EMPLOYED,55791,2024-01-12
C000803,Dalaja,Kaur,1989-12-02,F,Ahmedabad,Gujarat,BUSINESS_OWNER,152497,2024-04-14
C000804,Gavin,Chandran,1960-10-14,F,Jaipur,Rajasthan,BUSINESS_OWNER,148902,2020-07-11
C000805,Vansha,Brahmbhatt,1969-09-28,F,Delhi,Delhi,SELF_EMPLOYED,63844,2023-10-05
C000806,Upkaar,Venkataraman,1990-12-31,M,Pune,Maharashtra,SALARIED,96569,2018-10-15
C000807,Abhiram,Oza,1968-12-01,F,Mumbai,Maharashtra,SALARIED,160930,2026-01-10
C000808,Pahal,Deo,1993-03-21,M,Bengaluru,Karnataka,SELF_EMPLOYED,168281,2019-04-25
C000809,Veer,Rajagopal,1966-10-16,M,Jaipur,Rajasthan,BUSINESS_OWNER,49938,2024-12-04
C000810,Harsh,Chauhan,1982-01-13,F,Bengaluru,Karnataka,BUSINESS_OWNER,235642,2021-11-01
C000811,Chandani,Devan,1986-10-03,F,Mumbai,Maharashtra,BUSINESS_OWNER,77289,2025-04-16
C000812,Kiaan,Dhar,1965-05-14,M,Delhi,Delhi,BUSINESS_OWNER,237598,2023-03-23
C000813,Abhiram,Gala,1990-08-29,F,Ahmedabad,Gujarat,SALARIED,137894,2021-09-12
C000814,Tanay,Doshi,1988-09-23,F,Bengaluru,Karnataka,SALARIED,135099,2023-12-14
C000815,Saanvi,Kalla,1966-08-11,M,Pune,Maharashtra,SALARIED,232520,2026-05-03
C000816,Harish,Dey,1969-02-03,F,Chennai,Tamil Nadu,BUSINESS_OWNER,179976,2023-09-22
C000817,Leena,Panchal,1989-12-06,M,Delhi,Delhi,BUSINESS_OWNER,56499,2021-05-21
C000818,Logan,Kota,1979-07-24,M,Ahmedabad,Gujarat,SALARIED,169441,2024-03-11
C000819,Frado,Kothari,1998-05-15,F,Hyderabad,Telangana,BUSINESS_OWNER,161234,2023-10-28
C000820,Bhavani,Bala,2005-07-07,F,Nashik,Maharashtra,BUSINESS_OWNER,96712,2026-02-28
C000821,Charvi,Jha,1995-12-11,F,Bengaluru,Karnataka,BUSINESS_OWNER,198074,2023-11-15
C000822,Yashodhara,Gulati,1987-05-16,M,Pune,Maharashtra,SELF_EMPLOYED,35541,2021-03-23
C000823,Chatura,Khatri,1994-05-22,M,Bengaluru,Karnataka,BUSINESS_OWNER,247037,2021-12-28
C000824,Isaiah,Khosla,1994-09-16,M,Nashik,Maharashtra,SALARIED,206487,2024-02-20
C000825,Ekavir,Wable,1961-07-13,M,Hyderabad,Telangana,BUSINESS_OWNER,122944,2021-10-12
C000826,Edhitha,Deo,1987-01-13,M,Jaipur,Rajasthan,BUSINESS_OWNER,185780,2026-01-12
C000827,Osha,Pau,1997-11-21,F,Bengaluru,Karnataka,SELF_EMPLOYED,138486,2024-07-08
C000828,Orinder,Sinha,1965-09-05,M,Pune,Maharashtra,SELF_EMPLOYED,155164,2018-11-07
C000829,Ekansh,Atwal,1978-07-21,F,Bengaluru,Karnataka,SELF_EMPLOYED,147937,2020-07-18
C000830,Balveer,Bhasin,1987-10-17,M,Hyderabad,Telangana,BUSINESS_OWNER,44416,2023-01-07
C000831,Bhavini,Thaker,1988-12-24,F,Jaipur,Rajasthan,SALARIED,228582,2022-04-25
C000832,Neelima,Butala,2004-04-19,F,Kolkata,West Bengal,SALARIED,132628,2023-04-11
C000833,Michael,Mall,1966-05-26,F,Ahmedabad,Gujarat,SELF_EMPLOYED,104637,2021-05-06
C000834,Farhan,Vaidya,1974-07-16,F,Bengaluru,Karnataka,BUSINESS_OWNER,171501,2025-08-01
C000835,Nachiket,Yadav,1982-12-12,F,Nashik,Maharashtra,SELF_EMPLOYED,198926,2022-01-12
C000836,Dominic,Mukherjee,1990-06-25,M,Mumbai,Maharashtra,SALARIED,184149,2024-12-01
C000837,William,Bhardwaj,1977-05-07,M,Jaipur,Rajasthan,SALARIED,244828,2019-06-11
C000838,Radha,D’Alia,1991-07-25,F,Nashik,Maharashtra,SELF_EMPLOYED,20177,2023-12-02
C000839,Christopher,More,2005-06-28,M,Delhi,Delhi,BUSINESS_OWNER,54580,2025-01-04
C000840,Parth,Dar,1961-07-28,M,Bengaluru,Karnataka,SELF_EMPLOYED,44468,2024-09-24
C000841,Laksh,Apte,1971-11-11,F,Hyderabad,Telangana,SALARIED,117476,2022-12-07
C000842,Idika,Virk,1995-11-28,M,Nashik,Maharashtra,SELF_EMPLOYED,183998,2025-05-15
C000843,Aashi,Ganesan,1986-01-06,M,Bengaluru,Karnataka,SELF_EMPLOYED,191831,2019-10-16
C000844,Amruta,Dalal,1962-09-16,M,Pune,Maharashtra,SALARIED,75947,2021-07-23
C000845,Pushti,Magar,1996-05-11,M,Jaipur,Rajasthan,SALARIED,175629,2019-04-03
C000846,Adya,Bose,1994-06-22,F,Ahmedabad,Gujarat,SALARIED,22113,2022-08-01
C000847,Yasti,Parsa,1964-06-25,M,Hyderabad,Telangana,SELF_EMPLOYED,201936,2022-12-17
C000848,Ojas,Pillai,1971-06-01,F,Nashik,Maharashtra,SALARIED,80017,2020-11-17
C000849,Harshil,D’Alia,1976-04-03,M,Delhi,Delhi,BUSINESS_OWNER,231276,2025-01-04
C000850,Yashodhara,Agate,1963-09-16,M,Pune,Maharashtra,SELF_EMPLOYED,116354,2026-01-05
C000851,Advik,Konda,1963-11-03,M,Bengaluru,Karnataka,SELF_EMPLOYED,222758,2022-09-21
C000852,Januja,Rajagopal,1970-12-04,M,Nashik,Maharashtra,SALARIED,159069,2020-03-26
C000853,Balendra,Saini,1975-12-28,M,Chennai,Tamil Nadu,BUSINESS_OWNER,190398,2021-06-12
C000854,Yuvraj,Saha,1982-06-26,F,Nashik,Maharashtra,SELF_EMPLOYED,209381,2021-01-06
C000855,Faras,Pradhan,1968-11-01,M,Ahmedabad,Gujarat,SELF_EMPLOYED,181500,2022-12-24
C000856,Charles,Gola,1975-11-25,M,Jaipur,Rajasthan,SALARIED,46336,2025-07-20
C000857,Zaitra,Batra,1987-12-30,M,Nashik,Maharashtra,BUSINESS_OWNER,211367,2019-04-19
C000858,Udyati,Mandal,1981-11-08,F,Delhi,Delhi,SELF_EMPLOYED,102445,2021-06-29
C000859,Gabriel,Shan,1961-04-03,M,Nashik,Maharashtra,SELF_EMPLOYED,188983,2021-11-06
C000860,Sai,Manne,1999-01-29,M,Pune,Maharashtra,BUSINESS_OWNER,177548,2025-05-20
C000861,Daksha,Kibe,1992-04-12,F,Chennai,Tamil Nadu,BUSINESS_OWNER,27031,2021-11-04
C000862,Wakeeta,Hayre,1997-11-26,M,Bengaluru,Karnataka,BUSINESS_OWNER,179102,2025-03-06
C000863,Yatan,Dora,1961-02-22,M,Kolkata,West Bengal,BUSINESS_OWNER,122695,2022-03-13
C000864,Arjun,Kaul,1997-07-25,M,Bengaluru,Karnataka,SALARIED,149731,2021-08-28
C000865,Aditya,Nayak,1960-10-23,M,Delhi,Delhi,SALARIED,150962,2025-03-01
C000866,Krisha,Mohanty,1967-10-14,M,Chennai,Tamil Nadu,BUSINESS_OWNER,23163,2020-06-15
C000867,Wazir,Saini,1994-03-12,F,Hyderabad,Telangana,SALARIED,121407,2019-03-22
C000868,Lucky,Mammen,1967-01-16,F,Chennai,Tamil Nadu,SELF_EMPLOYED,163224,2019-01-31
C000869,Vincent,Venkatesh,1988-10-26,F,Nashik,Maharashtra,SALARIED,24375,2024-09-02
C000870,Kashish,Shanker,1966-06-28,M,Chennai,Tamil Nadu,SALARIED,88730,2023-08-26
C000871,Girish,Tiwari,1969-10-18,M,Ahmedabad,Gujarat,SALARIED,226907,2024-02-17
C000872,Meera,Borde,2000-12-27,F,Delhi,Delhi,BUSINESS_OWNER,206811,2023-07-17
C000873,David,Saran,1969-08-09,F,Kolkata,West Bengal,SELF_EMPLOYED,203975,2020-09-21
C000874,Bishakha,Lal,1982-02-23,M,Delhi,Delhi,BUSINESS_OWNER,160657,2026-08-03
C000875,Maya,Narain,1982-05-10,M,Kolkata,West Bengal,SELF_EMPLOYED,41914,2022-07-24
C000876,Anita,Kaur,1965-10-17,M,Bengaluru,Karnataka,BUSINESS_OWNER,73267,2020-06-07
C000877,Laban,Chopra,1971-04-15,F,Nashik,Maharashtra,SELF_EMPLOYED,173730,2019-08-11
C000878,Nitesh,Sengupta,1992-06-04,F,Pune,Maharashtra,BUSINESS_OWNER,134684,2021-05-19
C000879,Niharika,Dara,1997-03-07,M,Ahmedabad,Gujarat,SALARIED,42600,2021-10-04
C000880,Sarthak,Seth,1981-09-10,M,Delhi,Delhi,SELF_EMPLOYED,180509,2022-08-26
C000881,Alka,Dar,1966-11-12,M,Chennai,Tamil Nadu,SELF_EMPLOYED,194608,2020-01-19
C000882,Daksha,Baria,1975-05-06,M,Nashik,Maharashtra,SALARIED,205571,2025-10-27
C000883,Falak,Divan,1966-12-02,M,Nashik,Maharashtra,SALARIED,150131,2024-10-04
C000884,Yuvraj,Parekh,1987-09-04,F,Hyderabad,Telangana,SALARIED,117483,2023-01-29
C000885,Chandran,Mistry,1978-06-01,F,Nashik,Maharashtra,BUSINESS_OWNER,50947,2025-09-07
C000886,Owen,Balasubramanian,1988-03-25,F,Mumbai,Maharashtra,SELF_EMPLOYED,91298,2025-12-24
C000887,Sneha,Krish,1967-02-27,M,Kolkata,West Bengal,SELF_EMPLOYED,206731,2022-08-22
C000888,Harsh,Dey,1968-12-22,M,Chennai,Tamil Nadu,SELF_EMPLOYED,139327,2018-10-24
C000889,David,Kapadia,1969-08-09,F,Kolkata,West Bengal,SALARIED,150969,2020-05-24
C000890,Nandini,Pradhan,2003-08-09,M,Chennai,Tamil Nadu,SELF_EMPLOYED,61237,2024-03-11
C000891,Frado,Lad,1965-10-24,M,Bengaluru,Karnataka,BUSINESS_OWNER,196716,2018-11-23
C000892,Dhruv,Hora,2004-09-02,M,Pune,Maharashtra,BUSINESS_OWNER,153385,2022-06-25
C000893,Kabir,Chanda,1983-04-10,M,Mumbai,Maharashtra,SALARIED,84107,2019-10-02
C000894,Brijesh,Shenoy,1964-02-27,F,Mumbai,Maharashtra,SELF_EMPLOYED,120395,2020-02-20
C000895,Rachita,Rana,1994-06-22,M,Nashik,Maharashtra,SALARIED,164930,2018-12-17
C000896,Lavanya,Sandhu,1972-06-21,M,Delhi,Delhi,SELF_EMPLOYED,85080,2021-09-20
C000897,Tanish,Grover,1979-06-04,F,Delhi,Delhi,SELF_EMPLOYED,236530,2021-02-02
C000898,Sanaya,Dixit,1963-01-26,F,Pune,Maharashtra,SALARIED,151607,2023-12-07
C000899,Yatan,Merchant,1994-08-30,M,Mumbai,Maharashtra,SALARIED,230852,2022-03-20
C000900,Varenya,Bhat,1966-09-06,M,Kolkata,West Bengal,SELF_EMPLOYED,38068,2021-02-02
C000901,Leela,Devan,1989-03-29,F,Jaipur,Rajasthan,SELF_EMPLOYED,105799,2020-05-28
C000902,Zaid,Bahl,1986-09-28,F,Pune,Maharashtra,SALARIED,116709,2025-05-12
C000903,Jagrati,Srinivasan,1997-10-07,F,Ahmedabad,Gujarat,BUSINESS_OWNER,225653,2025-05-10
C000904,Vedhika,Padmanabhan,1999-03-16,M,Bengaluru,Karnataka,SELF_EMPLOYED,116540,2022-12-25
C000905,Ekanta,Rama,1979-02-11,F,Chennai,Tamil Nadu,SALARIED,212010,2020-03-28
C000906,Atharv,Nagar,2001-05-06,M,Kolkata,West Bengal,SALARIED,21671,2020-07-28
C000907,Ayushman,Mand,1964-09-12,M,Delhi,Delhi,SALARIED,161962,2025-08-03
C000908,Urmi,Wagle,1985-01-13,M,Hyderabad,Telangana,SELF_EMPLOYED,20383,2025-03-26
C000909,Viraj,Dutta,1967-07-11,F,Delhi,Delhi,SALARIED,73790,2020-10-26
C000910,Wridesh,Lata,1997-01-10,M,Kolkata,West Bengal,SELF_EMPLOYED,148982,2025-08-27
C000911,Daksh,Kanda,1999-11-20,M,Mumbai,Maharashtra,BUSINESS_OWNER,93354,2025-11-28
C000912,Lipika,Pant,1972-07-13,M,Pune,Maharashtra,SALARIED,241643,2020-03-17
C000913,Warjas,Nadkarni,1985-02-15,F,Kolkata,West Bengal,BUSINESS_OWNER,117646,2026-06-26
C000914,Ayaan,Pandey,1999-05-05,M,Jaipur,Rajasthan,BUSINESS_OWNER,45054,2023-07-04
C000915,Lucky,Guha,1994-03-17,M,Kolkata,West Bengal,BUSINESS_OWNER,234948,2023-04-28
C000916,Dayamai,Gill,1994-01-31,M,Delhi,Delhi,BUSINESS_OWNER,168850,2019-01-12
C000917,Gautam,Bhalla,1976-07-16,F,Mumbai,Maharashtra,BUSINESS_OWNER,54264,2023-10-30
C000918,Theodore,Bahri,1996-07-14,F,Ahmedabad,Gujarat,SELF_EMPLOYED,243061,2022-10-11
C000919,Aadi,Narula,2002-07-03,F,Hyderabad,Telangana,BUSINESS_OWNER,238077,2020-06-03
C000920,Kalpit,Oak,1972-10-14,F,Hyderabad,Telangana,SELF_EMPLOYED,91291,2026-07-11
C000921,Ekiya,Bhargava,1962-03-15,M,Ahmedabad,Gujarat,SALARIED,55680,2019-12-19
C000922,Lucky,Choudhry,1996-07-11,M,Chennai,Tamil Nadu,SALARIED,47697,2026-01-12
C000923,Janya,Bora,1986-02-18,F,Nashik,Maharashtra,SELF_EMPLOYED,102321,2024-09-13
C000924,Meghana,Chaudhuri,1983-08-13,M,Delhi,Delhi,BUSINESS_OWNER,113922,2021-04-11
C000925,Ekantika,Deshpande,1971-06-06,F,Ahmedabad,Gujarat,SELF_EMPLOYED,141463,2024-12-09
C000926,Rajeshri,Sur,2004-11-20,M,Bengaluru,Karnataka,SALARIED,61317,2021-05-29
C000927,Owen,Parikh,1975-11-26,M,Bengaluru,Karnataka,SALARIED,239132,2024-05-15
C000928,Parth,Radhakrishnan,1981-08-04,M,Hyderabad,Telangana,SALARIED,206425,2024-12-14
C000929,Chaitaly,Datta,1972-10-20,F,Ahmedabad,Gujarat,SELF_EMPLOYED,154600,2024-11-28
C000930,Aarav,Raman,1999-04-30,F,Mumbai,Maharashtra,SELF_EMPLOYED,234981,2018-12-26
C000931,Qabil,Nadkarni,2002-04-25,M,Nashik,Maharashtra,SELF_EMPLOYED,244028,2020-08-03
C000932,Hemang,Taneja,1970-04-13,M,Jaipur,Rajasthan,SALARIED,141121,2021-07-11
C000933,Faras,Khanna,1984-04-24,M,Pune,Maharashtra,SALARIED,23134,2021-06-05
C000934,Oliver,Chakrabarti,2004-03-14,M,Mumbai,Maharashtra,SALARIED,71939,2024-11-29
C000935,Gautami,Sekhon,1961-06-27,F,Delhi,Delhi,BUSINESS_OWNER,185228,2020-12-18
C000936,Shaurya,Krish,1965-04-29,F,Pune,Maharashtra,SALARIED,25714,2021-09-09
C000937,Aahana,Chokshi,1960-10-18,M,Pune,Maharashtra,BUSINESS_OWNER,136242,2019-02-13
C000938,Libni,Sarma,1989-04-08,M,Nashik,Maharashtra,SELF_EMPLOYED,52119,2020-02-15
C000939,Odika,Tailor,1986-06-25,F,Mumbai,Maharashtra,SALARIED,64037,2021-09-12
C000940,Keya,Chaudhuri,1993-05-04,F,Chennai,Tamil Nadu,BUSINESS_OWNER,123546,2025-06-02
C000941,Umang,Gaba,1991-06-03,M,Jaipur,Rajasthan,SELF_EMPLOYED,199100,2019-05-04
C000942,Bahadurjit,Menon,1962-01-29,M,Delhi,Delhi,SELF_EMPLOYED,76286,2021-06-03
C000943,Advika,Cheema,1965-10-05,F,Nashik,Maharashtra,SELF_EMPLOYED,136919,2021-08-13
C000944,Onkar,Prashad,1971-08-30,M,Nashik,Maharashtra,BUSINESS_OWNER,182313,2024-12-08
C000945,Falan,Chander,1983-09-16,M,Chennai,Tamil Nadu,BUSINESS_OWNER,97360,2023-10-06
C000946,Vasudha,Balasubramanian,1990-01-23,F,Jaipur,Rajasthan,BUSINESS_OWNER,145575,2024-04-08
C000947,Nitesh,Saraf,1971-05-27,M,Mumbai,Maharashtra,SELF_EMPLOYED,120405,2019-03-02
C000948,Harrison,Narula,1974-09-12,F,Nashik,Maharashtra,SALARIED,188467,2020-04-29
C000949,Nimrat,Zachariah,1978-10-06,M,Kolkata,West Bengal,BUSINESS_OWNER,230283,2024-04-30
C000950,Baghyawati,Mishra,1976-11-16,M,Kolkata,West Bengal,SELF_EMPLOYED,224974,2019-07-12
C000951,Chandran,Ramaswamy,1999-08-15,F,Hyderabad,Telangana,BUSINESS_OWNER,224848,2023-05-21
C000952,Vritti,Dube,1964-06-02,F,Jaipur,Rajasthan,BUSINESS_OWNER,151699,2021-10-12
C000953,Aarush,Sane,1966-09-04,F,Hyderabad,Telangana,SELF_EMPLOYED,67137,2021-03-20
C000954,Varsha,Iyengar,1967-04-24,F,Mumbai,Maharashtra,BUSINESS_OWNER,77414,2018-12-05
C000955,Samuel,Garde,2004-02-21,F,Mumbai,Maharashtra,SALARIED,231983,2021-03-11
C000956,Finn,Solanki,1968-07-27,F,Jaipur,Rajasthan,BUSINESS_OWNER,81017,2021-05-02
C000957,Mitali,Sinha,1993-12-29,M,Nashik,Maharashtra,SALARIED,192193,2026-04-28
C000958,Alka,Chand,2004-05-22,F,Ahmedabad,Gujarat,BUSINESS_OWNER,233984,2023-05-04
C000959,Lila,Goyal,1985-12-16,M,Mumbai,Maharashtra,BUSINESS_OWNER,241906,2026-03-30
C000960,Lakshmi,Pingle,1973-05-29,F,Delhi,Delhi,SALARIED,66163,2022-07-02
C000961,Chaitanya,Lall,1990-08-20,F,Ahmedabad,Gujarat,BUSINESS_OWNER,202878,2022-08-31
C000962,Adya,Kara,1978-12-27,M,Hyderabad,Telangana,BUSINESS_OWNER,203647,2023-07-06
C000963,David,Dora,1967-04-17,M,Hyderabad,Telangana,BUSINESS_OWNER,69344,2019-06-10
C000964,Hemangini,Sachdev,2000-11-03,F,Jaipur,Rajasthan,SALARIED,148564,2020-08-23
C000965,Darsh,Ram,1996-04-09,M,Mumbai,Maharashtra,SALARIED,80980,2022-04-09
C000966,Vaishnavi,Keer,1993-02-13,M,Chennai,Tamil Nadu,SALARIED,158005,2021-04-02
C000967,Farhan,Rana,1963-01-28,M,Jaipur,Rajasthan,SELF_EMPLOYED,180991,2022-12-24
C000968,Zansi,Din,1968-11-23,M,Ahmedabad,Gujarat,SELF_EMPLOYED,207940,2025-02-24
C000969,Saumya,Ghose,1972-02-01,F,Nashik,Maharashtra,SALARIED,25744,2020-07-06
C000970,Reyansh,Date,1963-08-13,M,Nashik,Maharashtra,SALARIED,241899,2022-04-24
C000971,Farhan,Saran,1974-06-14,F,Kolkata,West Bengal,SALARIED,117934,2025-09-15
C000972,Manbir,Kuruvilla,1982-06-21,M,Delhi,Delhi,SELF_EMPLOYED,99105,2026-06-16
C000973,Ekalinga,Chahal,1987-02-14,M,Hyderabad,Telangana,SALARIED,211981,2023-06-11
C000974,Mekhala,Nanda,1979-07-05,F,Delhi,Delhi,BUSINESS_OWNER,103173,2023-02-17
C000975,Tara,Arora,2003-02-10,F,Nashik,Maharashtra,SALARIED,194465,2023-09-16
C000976,Oni,Chowdhury,1988-11-30,M,Chennai,Tamil Nadu,SELF_EMPLOYED,100431,2019-12-25
C000977,Manbir,Chaudhry,1967-11-25,M,Bengaluru,Karnataka,SALARIED,211058,2023-07-01
C000978,Harrison,Mangal,1997-02-28,F,Mumbai,Maharashtra,BUSINESS_OWNER,28488,2026-03-13
C000979,Hemangini,Roy,1978-09-08,F,Nashik,Maharashtra,BUSINESS_OWNER,77906,2021-12-20
C000980,Vedika,Solanki,1963-04-06,M,Chennai,Tamil Nadu,SELF_EMPLOYED,56868,2020-03-05
C000981,Anya,Rau,1970-07-02,M,Hyderabad,Telangana,SALARIED,110914,2023-12-20
C000982,Neelima,Barad,1987-08-24,M,Hyderabad,Telangana,BUSINESS_OWNER,43258,2026-04-11
C000983,Garima,Khanna,1964-01-25,F,Hyderabad,Telangana,SALARIED,89523,2025-01-19
C000984,Vaishnavi,Luthra,1986-01-21,M,Ahmedabad,Gujarat,BUSINESS_OWNER,37771,2018-11-18
C000985,Geetika,Mitter,1981-11-14,F,Hyderabad,Telangana,SALARIED,208852,2021-02-04
C000986,Vyanjana,Chaudhari,1976-03-22,M,Mumbai,Maharashtra,SELF_EMPLOYED,134876,2019-11-08
C000987,Charita,Savant,1982-07-19,M,Delhi,Delhi,SELF_EMPLOYED,149258,2021-01-01
C000988,Omaja,Chakraborty,1973-07-02,F,Delhi,Delhi,BUSINESS_OWNER,118395,2022-06-20
C000989,Siddharth,Ray,1993-09-05,F,Pune,Maharashtra,BUSINESS_OWNER,190647,2025-03-03
C000990,Zaitra,Prakash,1964-07-15,M,Ahmedabad,Gujarat,SELF_EMPLOYED,39322,2023-02-03
C000991,Nathan,Bhatti,1981-11-19,F,Mumbai,Maharashtra,SALARIED,103549,2024-09-29
C000992,Yashawini,Raval,1969-12-10,M,Bengaluru,Karnataka,SALARIED,109602,2025-05-07
C000993,Ayush,Ghose,1973-10-30,F,Nashik,Maharashtra,SALARIED,211885,2026-02-26
C000994,Sai,Bhardwaj,1977-09-09,M,Pune,Maharashtra,SELF_EMPLOYED,175721,2018-12-28
C000995,Tanmayi,Bedi,1985-03-27,F,Chennai,Tamil Nadu,BUSINESS_OWNER,28124,2024-09-14
C000996,Rushil,Mahal,1985-10-11,M,Delhi,Delhi,BUSINESS_OWNER,133823,2025-09-18
C000997,Ucchal,Tiwari,1987-09-22,M,Nashik,Maharashtra,SALARIED,106794,2024-02-12
C000998,Jatin,Balasubramanian,1977-03-05,M,Ahmedabad,Gujarat,SELF_EMPLOYED,202765,2021-11-17
C000999,Vrinda,Sehgal,1972-10-17,F,Kolkata,West Bengal,BUSINESS_OWNER,93799,2026-02-11
C001000,Urvi,Palla,1984-02-20,M,Bengaluru,Karnataka,SALARIED,33011,2020-02-07
